ensembl_gene_ids,baseMean,log2FoldChange,lfcSE,pvalue,padj,mgi_symbols,gene_symbols,ENTREZ_IDs
ENSMUSG00000000903,4.6610601790409945,0.7397644228878253,1.260943618567135,0.0163619597111637,0.04296862445848337,MGI:MGI:98938,Vpreb3,22364
ENSMUSG00000082234,0.8400596789568711,0.048702963939495435,0.590872987375364,0.7198717438979072,NA,NA,NA,NA
ENSMUSG00000033255,24.884832559174743,-0.2533086839559204,0.4062976085589619,0.4056406093542771,0.5815155141296983,MGI:MGI:3646667,Gm5134,333669
ENSMUSG00000082619,0.5278633537680307,0.02801405214722224,0.598044574761903,0.777797038873832,NA,NA,NA,NA
ENSMUSG00000049764,1017.6207427578814,0.020671967711492552,0.08740188168671728,0.8103740611144679,0.8939780803620434,MGI:MGI:1927865,Zfp280b,64453
ENSMUSG00000086798,0.16485600460543468,-0.024266950672254775,0.6014427073255282,0.8537688666730124,NA,MGI:MGI:3801901,Gm16222,102639053
ENSMUSG00000020230,199.5838867165928,-1.4596372768450703,0.18766737907968417,1.0882979526719795e-15,1.3880888059655774e-14,MGI:MGI:1316652,Prmt2,15468
ENSMUSG00000033208,0.15795740454300544,-0.024255882438582198,0.6014444058223389,0.8537610393113703,NA,MGI:MGI:98217,S100b,20203
ENSMUSG00000020231,417.361911061588,-0.2566865255198338,0.12776403335068806,0.03935410177267098,0.09143085707347448,MGI:MGI:2385920,Dip2a,64451
ENSMUSG00000001151,3585.554195801822,0.1360874745494412,0.05882064233129658,0.020263916109960714,0.05159542850976497,MGI:MGI:102722,Pcnt,18541
ENSMUSG00000009114,0.5079723766781001,0.0016107947219090864,0.6003488933225275,0.9322992282404536,NA,MGI:MGI:1924214,2610028H24Rik,76964
ENSMUSG00000033126,107.96148543133945,0.059977570490754334,0.22896919910513877,0.7780359711355842,0.874242599332157,MGI:MGI:2656825,Ybey,216119
ENSMUSG00000001150,2901.944808372882,0.014451662906863276,0.06142974643953357,0.806218523135593,0.891390595364573,MGI:MGI:1930089,Mcm3ap,54387
ENSMUSG00000033105,707.6990576042034,0.014159903157710157,0.10252614046222606,0.8890418601095288,0.9407797026311231,MGI:MGI:1336155,Lss,16987
ENSMUSG00000009115,2.846644782460606,0.10617930633931538,0.5762370194430656,0.5654132451542719,0.7247640389950175,MGI:MGI:1923823,Spatc1l,76573
ENSMUSG00000020241,4.836587800053418,0.4529457610832309,0.738505533404856,0.10876077010971841,0.21308649500223203,MGI:MGI:88460,Col6a2,12834
ENSMUSG00000001120,76.65656808804825,-1.4405969557991258,0.3091693536417472,4.181988069829831e-7,2.566371287297095e-6,MGI:MGI:1890470,Pcbp3,59093
ENSMUSG00000001436,281.42076250540873,-0.6205476871847708,0.15645213733224214,3.744877072792232e-5,1.7476421590822185e-4,MGI:MGI:103182,Slc19a1,20509
ENSMUSG00000001435,10.40837354643049,-1.565938019604395,1.098276081085721,0.007314566558857149,0.021262422175496974,MGI:MGI:88451,Col18a1,12822
ENSMUSG00000078444,1.3465940744362277,-0.019209497989543918,0.5848732603901997,0.8705174669770576,0.929237992948906,MGI:MGI:3779151,Gm10941,100169878
ENSMUSG00000020260,892.0832013183957,0.04806304037940407,0.09249596675652132,0.5980422626068258,0.751590789945163,MGI:MGI:1916863,Pofut2,80294
ENSMUSG00000020262,121.52354769782237,-1.4130212220779184,0.2522751092795607,2.7904665699155825e-9,2.1774727912866797e-8,MGI:MGI:891999,Adarb1,110532
ENSMUSG00000032977,1125.1009000934428,0.313484454221244,0.08780278173129176,3.049303109389208e-4,0.0012072598219375003,MGI:MGI:1916334,Fam207a,108707
ENSMUSG00000097811,0.5302386468359322,0.049744623043697145,0.6032672647891432,0.5687831771380173,NA,NA,NA,NA
ENSMUSG00000000290,30429.076750313252,0.46742541742578153,0.04221814915255945,1.3847562820941425e-28,3.0880936006600065e-27,MGI:MGI:96611,Itgb2,16414
ENSMUSG00000009291,1652.1236348805874,0.1388515007456674,0.07244613416362428,0.05422355562706199,0.12009112026385785,MGI:MGI:2652132,Pttg1ip,108705
ENSMUSG00000020265,1995.5051840758051,0.34178042074950676,0.06935588543415017,6.82934702181427e-7,4.075311119143224e-6,MGI:MGI:1336201,Sumo3,20610
ENSMUSG00000009293,2342.8518603554394,0.8632658728741591,0.06506776538438733,1.3127772294386279e-40,4.407997632711635e-39,MGI:MGI:1343188,Ube2g2,22213
ENSMUSG00000094913,0.15795740454300544,-0.024255882438582198,0.6014444058223389,0.8537610393113703,NA,MGI:MGI:3779917,Gm9507,670880
ENSMUSG00000069581,6.518411602555544,-0.5445517907754427,0.7510038534895097,0.10254564415326421,0.20322286219463684,MGI:MGI:2671932,Tspear,252974
ENSMUSG00000096573,7.877904531184084,2.882785198980726,1.2942924043002926,0.001168607896897147,0.004114028872932787,MGI:MGI:1914938,1700009J07Rik,75188
ENSMUSG00000051652,9.433874302704927,4.931607007898344,1.5204915876904226,5.021193069991698e-5,2.299089151288296e-4,MGI:MGI:2447899,Lrrc3,237387
ENSMUSG00000009292,192.92610591411272,3.399227160094786,0.22992256055641339,1.3386567308583406e-50,5.93326129534688e-49,MGI:MGI:1351901,Trpm2,28240
ENSMUSG00000020284,173.48636825572447,-0.13486548595821368,0.1909895901750696,0.4550130600297894,0.6286492378095209,MGI:MGI:1915134,Cfap410,67884
ENSMUSG00000020277,1571.117119560739,-0.23749940621717092,0.07753347994062926,0.002027114570570827,0.006774498439519358,MGI:MGI:97547,Pfkl,18641
ENSMUSG00000000731,5.383437262328286,-0.21504096696950062,0.5751375878729882,0.3823891135733184,0.5569648861765825,MGI:MGI:1338803,Aire,11634
ENSMUSG00000000732,433.11980255372987,-0.2787923619940788,0.13114952614410944,0.028804181257418158,0.07018544935579529,MGI:MGI:1354701,Icosl,50723
ENSMUSG00000053329,795.2315382285271,0.016527831258940393,0.0974183707896635,0.8641204583511299,0.925735186785134,MGI:MGI:1351861,Gatd3a,28295
ENSMUSG00000032834,690.1389479194343,-0.1607359427172386,0.1127547065816056,0.14520904482816616,0.2682796118964733,MGI:MGI:1341200,Pwp2,110816
ENSMUSG00000000374,2910.417352683502,0.06917369254104076,0.061295022418635575,0.2615481435856509,0.4233531486925961,MGI:MGI:1336209,Trappc10,216131
ENSMUSG00000001211,4564.8995164912085,0.07308429248965563,0.055060124478017246,0.18037426079077673,0.31851148103184074,MGI:MGI:1336186,Agpat3,28169
ENSMUSG00000064317,58.40112425839131,0.17394581081651148,0.30509600522161073,0.506511268757498,0.6747774484371567,NA,NA,NA
ENSMUSG00000061032,4505.196786706233,0.012159676507084362,0.05627747305501784,0.8294377506080135,0.9047066494727126,MGI:MGI:1203500,Rrp1,18114
ENSMUSG00000098376,10.634850061126924,-0.08827533385334453,0.4792723612403817,0.7597174453825648,0.8635101031662709,MGI:MGI:5530733,Mir6907,102465547
ENSMUSG00000005054,505.79979438660115,0.2557269858330484,0.11760723044406167,0.02649614661312913,0.06531565396331566,MGI:MGI:109514,Cstb,13014
ENSMUSG00000032788,601.0035655830756,0.9163992327357958,0.10923850049769346,1.5688205514295095e-17,2.2091834437087985e-16,MGI:MGI:1351869,Pdxk,216134
ENSMUSG00000098279,0.15939538574174897,0.023752489455263596,0.6012451354268766,0.8031983443926559,NA,MGI:MGI:5531209,Mir6908,102466762
ENSMUSG00000055704,0.18542163054709163,0.020647077526372078,0.6012959202506367,0.8018578952338239,NA,NA,NA,NA
ENSMUSG00000032763,660.7196629231302,0.15949911326893473,0.10734460346289887,0.13090127041325675,0.24720373063023318,MGI:MGI:1351911,Ilvbl,216136
ENSMUSG00000032714,9.680507708258181,0.007729971222386542,0.479121284025045,0.9806116000798675,0.9906311645683846,MGI:MGI:1918959,Syde1,71709
ENSMUSG00000060301,689.8701854541831,-0.4919013827287934,0.11517941201452073,1.2581006487139507e-5,6.333011471053274e-5,MGI:MGI:1919378,2610008E11Rik,72128
ENSMUSG00000091468,0.15280093944709142,-0.024164230760484184,0.6014385747063579,0.8523752006024394,NA,MGI:MGI:3646522,Vmn2r82,624845
ENSMUSG00000052151,69.27627985331368,-0.17751975554008884,0.27128953560793795,0.4619344456252557,0.6354039124439129,MGI:MGI:1354945,Plpp2,50784
ENSMUSG00000098414,0.30560187889418283,-0.026752940035138863,0.6018033669288015,0.7734429303072442,NA,MGI:MGI:5531109,Mir6909,102465548
ENSMUSG00000042570,331.68700522426974,-0.29646816334809645,0.1555991865646814,0.04694612539965118,0.10625658843488009,MGI:MGI:1917677,Mier2,70427
ENSMUSG00000020310,1.105467617836898,-0.1361946633615709,0.6120642100509884,0.34156906813083737,NA,MGI:MGI:103579,Madcam1,17123
ENSMUSG00000020308,452.55802215791977,0.3259650923517428,0.13996200825783012,0.01625731144174478,0.04275079717453177,MGI:MGI:106618,Tpgs1,110012
ENSMUSG00000020307,2167.6591386547316,0.7430733998882987,0.06993845871594061,1.0240174846070279e-26,2.1535950159665477e-25,MGI:MGI:102657,Cdc34,216150
ENSMUSG00000054206,800.3139449062354,0.9961280745361821,0.09756064092598474,5.4222568523962945e-25,1.0801257498442012e-23,MGI:MGI:99549,Gzmm,16904
ENSMUSG00000023175,3729.3344121154387,0.37662548726528244,0.056597711148837854,2.206105268339736e-11,2.0893183922219646e-10,MGI:MGI:88208,Bsg,12215
ENSMUSG00000020331,45.01293762052461,0.7362994880957804,0.3808543591477677,0.018241310955824774,0.04717727234658167,MGI:MGI:1298210,Hcn2,15166
ENSMUSG00000020329,956.4522545005193,-0.08680549509541705,0.18715370994965091,0.6209776997266243,0.7690764746921235,MGI:MGI:1915843,Polrmt,216151
ENSMUSG00000035890,1349.7208125028997,0.08255400056078195,0.17759181100679483,0.6273992129605883,0.7737850884576187,MGI:MGI:1917544,Rnf126,70294
ENSMUSG00000020325,44.84363316700333,0.9495160413523662,0.3953826688282338,0.0038003020738671847,0.011946020472977183,MGI:MGI:1890391,Fstl3,83554
ENSMUSG00000020323,7.361878870679514,0.0015534222855439859,0.5070223064577812,0.9986101963514368,0.9990097863232663,MGI:MGI:1920356,Prss57,73106
ENSMUSG00000035863,338.4651869635024,1.5907704743208446,0.14785160870325656,6.885533734760351e-28,1.499676014540126e-26,MGI:MGI:1261814,Palm,18483
ENSMUSG00000091994,32.24741464693067,-0.18893555834443293,0.3700184551413126,0.5163170851373421,0.6836795580252399,MGI:MGI:3041202,E130317F20Rik,414101
ENSMUSG00000006498,15700.021943224596,0.03798618258918438,0.04902817156623834,0.43487572047027273,0.6106860711459378,MGI:MGI:97791,Ptbp1,19205
ENSMUSG00000035835,4.886957367330341,0.5248589723542566,0.8287151782431821,0.06209215527701114,0.13447737856170663,MGI:MGI:2388640,Plppr3,216152
ENSMUSG00000098562,1.3270544438590195,-0.04780601051565143,0.5915929578335775,0.7125050748117056,NA,MGI:MGI:5531145,Mir6910,102465549
ENSMUSG00000057729,3.2950532608047487,0.6715370264211827,1.2173097303365155,0.01532802736164191,0.040638641706976134,MGI:MGI:893580,Prtn3,19152
ENSMUSG00000020125,2.0792565186752117,0.3328362090171595,0.7303515445860629,0.03104737520498327,0.07471683385491358,MGI:MGI:2679229,Elane,50701
ENSMUSG00000013833,803.5194817770248,0.09271821620271706,0.10926326625896775,0.39056665816170666,0.5658078348217762,MGI:MGI:2158394,Med16,216154
ENSMUSG00000095023,0.47561434859553153,-0.0725686652143379,0.6055345536357306,0.5289108034294814,NA,NA,NA,NA
ENSMUSG00000035781,2857.425597663582,0.27764019653435495,0.06551346531879497,2.006374902122523e-5,9.796480484640652e-5,MGI:MGI:1924814,R3hdm4,109284
ENSMUSG00000035773,24.43582519367996,0.25363598497964357,0.4054504225908494,0.4081928505788362,0.5841819443581839,MGI:MGI:2148793,Kiss1r,114229
ENSMUSG00000019564,620.5734258799249,0.3122823923737137,0.10683753503055435,0.0029432694168146545,0.009475435534902307,MGI:MGI:1328360,Arid3a,13496
ENSMUSG00000035754,830.4767774466841,-0.25708319906480315,0.09471091772616448,0.005871433690087125,0.017533206651769353,MGI:MGI:2158400,Wdr18,216156
ENSMUSG00000035745,1.012751595493893,0.00481030035548184,0.5893590498862655,0.9578117350306613,NA,MGI:MGI:2150393,Grin3b,170483
ENSMUSG00000013858,3895.1841317771723,-0.31607142761457263,0.1330707258187521,0.014851469310808597,0.03951105933543301,MGI:MGI:2177957,Tmem259,216157
ENSMUSG00000095615,0.8111574717540414,-0.09148165884132162,0.6023127738598787,0.5164939409655724,NA,NA,NA,NA
ENSMUSG00000004665,19579.028974107237,0.18942018782526548,0.04533178050422314,2.9238430383895467e-5,1.3860110488665312e-4,MGI:MGI:105093,Cnn2,12798
ENSMUSG00000035722,6344.460169176333,-0.19455508118627926,0.05607898065550273,4.895632490370496e-4,0.001857762594644232,MGI:MGI:1351646,Abca7,27403
ENSMUSG00000035697,72476.09146445454,0.0970477388746654,0.04512494022294857,0.028604247959477625,0.06979420755210279,MGI:MGI:1917969,Arhgap45,70719
ENSMUSG00000004667,1378.7303751498016,-0.288884990261307,0.083319417381351,4.616896888642435e-4,0.0017652138222717649,MGI:MGI:1913670,Polr2e,66420
ENSMUSG00000075706,1190.1630486568044,-0.31643207923736527,0.08256624289029912,1.0739637672090908e-4,4.666741085502444e-4,MGI:MGI:104767,Gpx4,625249
ENSMUSG00000035673,3095.020548438788,-0.09312503912334737,0.06522827041317218,0.14960197086855553,0.27487753565432904,MGI:MGI:2448490,Sbno2,216161
ENSMUSG00000003068,3662.501561365653,-0.20838214071060163,0.06016062859774237,4.922593122824811e-4,0.0018671941265417432,MGI:MGI:1341870,Stk11,20869
ENSMUSG00000035640,904.9742901456125,-1.925567923641194,0.10217102085215186,2.8934380519301827e-80,2.0519105289068083e-78,MGI:MGI:1354170,Cbarp,100503659
ENSMUSG00000003072,4315.457198446472,0.22269674760699773,0.12527838309444855,0.06844396273179977,0.14577643143585753,MGI:MGI:1913293,Atp5d,66043
ENSMUSG00000035621,3587.6314828704526,-0.362137213593254,0.06686766330885283,4.687015325619981e-8,3.199695599072647e-7,MGI:MGI:1890222,Midn,59090
ENSMUSG00000045193,1493.949114601127,-0.3330575001105376,0.07483214180536431,7.133735996221897e-6,3.723108786488608e-5,MGI:MGI:893588,Cirbp,12696
ENSMUSG00000035595,188.81463087431263,0.06607727992545025,0.19796412521981208,0.7233778733171601,0.839536941348516,MGI:MGI:1917020,Fam174c,69770
ENSMUSG00000003070,8.947647709489694,0.031142422390276776,0.49215790853503866,0.9136600066514634,0.9539622060025792,MGI:MGI:102707,Efna2,13637
ENSMUSG00000020156,2089.238268757814,-0.2520760949349933,0.06633053813539885,1.29731754571407e-4,5.540867927719765e-4,MGI:MGI:1915364,Pwwp3a,68114
ENSMUSG00000020153,993.6645366867984,0.20764752996273558,0.08844715416503442,0.01775846897371276,0.046076378813837776,MGI:MGI:1922656,Ndufs7,75406
ENSMUSG00000020150,6.585059374426145,0.035244067103839566,0.5145162075823284,0.8961223640396923,0.944663657513361,MGI:MGI:1098221,Gamt,14431
ENSMUSG00000069565,4495.608753955763,-0.152635989628337,0.06085250013089164,0.011674802823413126,0.032012309960466535,MGI:MGI:1917498,Dazap1,70248
ENSMUSG00000098672,0.8290436508600251,-0.008225021989211266,0.5971149116251325,0.9773403145075465,NA,MGI:MGI:5531204,Mir6911,102466207
ENSMUSG00000063457,20343.58634402228,-0.05156127012069619,0.04829238818723089,0.2836246134201727,0.4500877883392626,MGI:MGI:98117,Rps15,20054
ENSMUSG00000020135,8.56693278103995,-0.22814497760317054,0.5272678829878699,0.437249342562717,0.6129511816473796,MGI:MGI:1346052,Apc2,23805
ENSMUSG00000020133,947.0142202512801,0.316422474455705,0.089989853338236,3.7232534622963633e-4,0.0014510784927028407,MGI:MGI:1913624,2310011J03Rik,66374
ENSMUSG00000020131,36.12038043897623,-0.3690142228316833,0.37782831371869896,0.2162557951600662,0.3665280789706066,MGI:MGI:97514,Pcsk4,18551
ENSMUSG00000035504,2.515190444422656,-0.14261044716784713,0.587692001691084,0.4554556016517371,0.6290723248429142,MGI:MGI:1917585,Reep6,70335
ENSMUSG00000043822,1.3218092952678147,-0.04068779995374708,0.5866168075639092,0.7350298808413104,NA,MGI:MGI:1913798,Adamtsl5,66548
ENSMUSG00000048696,175.59427138072903,-0.1286305291625275,0.1816777018847327,0.4555460436921351,0.6290992217337484,MGI:MGI:2681847,Mex3d,237400
ENSMUSG00000035478,1707.4360016689516,0.2628142887652125,0.07293011503426927,2.86820564077064e-4,0.0011424492879178315,MGI:MGI:1333812,Mbd3,17192
ENSMUSG00000020163,614.929017793055,0.3995131472044968,0.1084319511676143,1.776557142223685e-4,7.390094222075015e-4,MGI:MGI:1913844,Uqcr11,66594
ENSMUSG00000020167,3726.8571523235737,0.546505294114023,0.06777783971201233,3.9231716484081103e-16,5.118021350598042e-15,MGI:MGI:98510,Tcf3,21423
ENSMUSG00000045518,0.5096730208942752,0.028176541427242362,0.5984210872788055,0.7820199963467878,NA,MGI:MGI:1891409,Onecut3,246086
ENSMUSG00000003341,2.50339823614231,0.1933435643350235,0.6094818550226203,0.30131710589162214,0.4708245192844755,MGI:MGI:1914581,Atp8b3,67331
ENSMUSG00000047417,4009.088529360087,0.06685516468929374,0.06414931434057257,0.2590336848445799,0.4201449113585162,MGI:MGI:1914182,Rexo1,66932
ENSMUSG00000035397,766.9475481239026,-0.06305100113121909,0.10122019414026683,0.5268304366842003,0.6926859101137782,MGI:MGI:2153049,Klf16,118445
ENSMUSG00000097013,2.459789965998755,0.02660298729253503,0.561673260729867,0.897760689147571,0.9453080920650964,NA,NA,NA
ENSMUSG00000003346,1106.1493818804647,0.09508761647989103,0.10692921607659055,0.3631525044827611,0.5376027682009746,MGI:MGI:106388,Abhd17a,216169
ENSMUSG00000035370,213.92056951590274,-0.04831864711665575,0.1807143493512114,0.7758937832765929,0.8726651578830625,NA,NA,NA
ENSMUSG00000078441,4.403467295759486,-0.2060225413954596,0.579161328968599,0.39609530640995544,0.5717614140483717,NA,NA,NA
ENSMUSG00000099283,1.0028030535118357,-0.0746567175013488,0.6010321922128333,0.602339124801531,NA,MGI:MGI:5531372,Mir6912,102465550
ENSMUSG00000003345,5000.928540331673,-0.11951572986560036,0.056479262270389186,0.033103440874048616,0.07891500648863896,MGI:MGI:1920014,Csnk1g2,103236
ENSMUSG00000003344,555.5841725272074,-0.4709754371639699,0.11740764876305443,4.0676269915772284e-5,1.886344727535252e-4,MGI:MGI:1933831,Btbd2,208198
ENSMUSG00000020190,12584.366385019068,0.27701604016202874,0.054660861144661,3.5446652192776043e-7,2.1919556914046965e-6,MGI:MGI:894279,Mknk2,17347
ENSMUSG00000097889,3.453689621464215,-0.025741535418924124,0.5493798175135295,0.9052015340198548,0.9487625182759686,NA,NA,NA
ENSMUSG00000003348,5809.287295982045,0.08760934208679257,0.056075600797291666,0.11987140958393336,0.23074920961059223,MGI:MGI:3050117,Mob3a,208228
ENSMUSG00000055862,491.1940234590282,-0.3063633155374436,0.1263412169692415,0.012791720715956727,0.034695317142685166,MGI:MGI:1918814,Izumo4,71564
ENSMUSG00000020198,5517.822643164179,0.22371710579304033,0.052321301382159485,2.0418342692428037e-5,9.942235583467637e-5,MGI:MGI:107734,Ap3d1,11776
ENSMUSG00000061589,4431.695812903037,-0.5312148807339286,0.05942589759643611,2.5431569094364475e-19,3.951588856038456e-18,MGI:MGI:2143886,Dot1l,208266
ENSMUSG00000035278,1191.2172002586112,0.3594857256409416,0.08669448446220535,2.604805950091956e-5,1.2467765844811093e-4,MGI:MGI:1925920,Plekhj1,78670
ENSMUSG00000020211,2350.8782368228385,0.21763623629418982,0.07072068710011505,0.0019378440148357155,0.006506825102087576,MGI:MGI:104912,Sf3a2,20222
ENSMUSG00000035262,18.66410637577868,-0.04246976584446602,0.4147559862837133,0.8864430692323422,0.9394123068413981,MGI:MGI:88006,Amh,11705
ENSMUSG00000035242,5245.562517313787,0.054194464822524796,0.06205482061612239,0.37058904559102973,0.5450616549928129,MGI:MGI:109433,Oaz1,18245
ENSMUSG00000035215,120.97284981419993,0.0747332543399462,0.22656037855160552,0.7219270507369984,0.8387865969274687,MGI:MGI:1913344,Lsm7,66094
ENSMUSG00000035206,713.7324083713576,0.1395857894667141,0.10331009524307797,0.16946224846423955,0.303137544447836,MGI:MGI:1920468,Sppl2b,73218
ENSMUSG00000020219,751.9034391166786,0.12960810147695903,0.09870256353248433,0.18313549000722745,0.322327916443774,MGI:MGI:1353432,Timm13,30055
ENSMUSG00000062075,848.110184727088,-0.22878310074508737,0.09480261570103254,0.013716756966768493,0.0369076315470995,MGI:MGI:96796,Lmnb2,16907
ENSMUSG00000015312,1486.904858253933,-0.2733341019306273,0.08301033416910672,8.753426258546913e-4,0.0031613260162513387,MGI:MGI:107776,Gadd45b,17873
ENSMUSG00000048240,4.284696579557847,-0.008484864573455753,0.5478288838204995,0.9668642602347185,0.9832887063814698,MGI:MGI:95787,Gng7,14708
ENSMUSG00000043670,0.1775857186155044,0.02060431111839007,0.6012958574414525,0.8018657677414673,NA,MGI:MGI:2183442,Diras1,208666
ENSMUSG00000046822,479.55731455851264,-0.06566780551633086,0.12270342956557033,0.582653040900897,0.7393784097152676,MGI:MGI:2147269,Slc39a3,106947
ENSMUSG00000004937,2004.6117555635599,0.027018061348965648,0.07836803383151508,0.7202662376343043,0.8380102458996314,MGI:MGI:1098703,Sgta,52551
ENSMUSG00000004929,323.10850288981135,-0.3063710251571293,0.1437139800332257,0.02767046210808157,0.06780506188171088,MGI:MGI:1354165,Thop1,50492
ENSMUSG00000035041,1.7333056749553994,0.1910873781938532,0.6207410148927672,0.25822198823667086,0.41915561522138234,MGI:MGI:2384786,Creb3l3,208677
ENSMUSG00000035027,2350.704555771226,0.296740845065792,0.07726864825214606,1.0859287626125543e-4,4.715265988821449e-4,MGI:MGI:1346867,Map2k2,26396
ENSMUSG00000035011,3179.103469618401,0.24634101358902707,0.0696988680877196,3.66796556138264e-4,0.0014311039048801237,MGI:MGI:1335091,Zbtb7a,16969
ENSMUSG00000004934,964.8393446761012,0.11144070260322793,0.09461239454801271,0.22978989543797307,0.3838274972884704,MGI:MGI:2136940,Pias4,59004
ENSMUSG00000034994,109095.22557026053,0.2525994055836681,0.0445441367009921,1.1545875464222658e-8,8.490121364794837e-8,MGI:MGI:95288,Eef2,13629
ENSMUSG00000064441,11.601285803620259,-0.027757540708529805,0.4645540248896603,0.922833456072676,0.9592468540520914,MGI:MGI:3819530,Snord37,100217454
ENSMUSG00000053603,0.3176569440525261,-0.04291849803714531,0.6025314264500294,0.7022240553513225,NA,NA,NA,NA
ENSMUSG00000034974,1023.2063366263102,0.030282959738844588,0.08971095783350376,0.7271826286572012,0.8423253224267372,MGI:MGI:1203520,Dapk3,13144
ENSMUSG00000085779,14.578795238657252,-1.8438496150521086,0.8051995979795321,0.0014056778631893068,0.00486458380567699,NA,NA,NA
ENSMUSG00000004939,0.16485600460543468,-0.024266950672254775,0.6014427073255282,0.8537688666730124,NA,MGI:MGI:1916814,Nmrk2,69564
ENSMUSG00000034958,374.37665428136444,-3.0386316023115856,0.1734217117712596,3.3374659908897007e-70,2.0688788305064163e-68,MGI:MGI:2448730,Atcay,16467
ENSMUSG00000034949,63.180687566985114,-3.0257271143083364,0.4179093380449546,1.82984812333746e-14,2.1584416086926035e-13,MGI:MGI:2143792,Zfr2,103406
ENSMUSG00000004933,535.6482395959315,-1.7756695592914458,0.1202031886655009,2.370211792727674e-50,1.042716746234961e-48,MGI:MGI:99259,Matk,17179
ENSMUSG00000034932,815.271211813894,0.14754226839301718,0.09521746589204243,0.11663241406576684,0.22576439228867565,MGI:MGI:1913297,Mrpl54,66047
ENSMUSG00000004931,585.1533315344515,-0.10646560381004538,0.12169934153472207,0.3708431816895936,0.5451988449868955,MGI:MGI:1888527,Apba3,57267
ENSMUSG00000092781,2.569980181613449,-0.15049133408318024,0.5980784368491798,0.3369707815643569,0.5105242681895816,MGI:MGI:4834230,Mir3057,100526465
ENSMUSG00000034917,474.27988818480566,0.06349728030464326,0.12140578772317626,0.5924630610540969,0.747387050621039,MGI:MGI:1351650,Tjp3,27375
ENSMUSG00000034902,3046.874576305731,0.37103452805930615,0.06306074107838089,3.209958883307992e-9,2.4927446799022073e-8,MGI:MGI:1298224,Pip5k1c,18717
ENSMUSG00000034889,1902.8801277953967,0.3214049422556161,0.07305395039139706,9.13443022330139e-6,4.6953990556367165e-5,MGI:MGI:1917562,Cactin,70312
ENSMUSG00000034881,486.6747686957597,0.5138166076384878,0.1269879017810874,3.2758380831913436e-5,1.5413305036332095e-4,MGI:MGI:98496,Tbxa2r,21390
ENSMUSG00000034872,13.684715261730789,-1.5027180404393745,0.7880264098914084,0.0048670248118352355,0.014864338137644597,MGI:MGI:2387006,Gipc3,209047
ENSMUSG00000020232,1066.4544902132188,-0.09583347601662955,0.08764790335123034,0.2686759613921649,0.4315025019948991,MGI:MGI:1341190,Hmg20b,15353
ENSMUSG00000034854,169.33845483646712,0.10077388771245992,0.18849607443637253,0.5740953252721845,0.7321873262175786,MGI:MGI:3604804,Mfsd12,73822
ENSMUSG00000020234,30.59766128175522,-0.13029463229793256,0.38766882555646975,0.6531687186213996,0.7924470137849035,MGI:MGI:1921072,4930404N11Rik,432479
ENSMUSG00000020235,1914.6389992252205,0.2698779029562602,0.08203154724560899,8.911273647554008e-4,0.0032137504169545365,MGI:MGI:1926790,Fzr1,56371
ENSMUSG00000078440,738.477462048232,0.2250510888909766,0.10707567095429571,0.03246316049385936,0.07762872570753071,MGI:MGI:1915964,Dohh,102115
ENSMUSG00000098811,1.513825372109564,0.04104837304625068,0.5774570611883694,0.8029955756312908,0.8899917829686893,MGI:MGI:5531170,Mir6913,102466763
ENSMUSG00000078439,452.8003230018468,1.8342569513664995,0.13327291045535597,4.487369507486168e-44,1.6539828274058682e-42,MGI:MGI:1919523,Smim24,72273
ENSMUSG00000055053,1005.7452792856504,0.13087376175067442,0.08815824294053837,0.13326510380301843,0.25073359062319184,MGI:MGI:109591,Nfic,18029
ENSMUSG00000085327,9.426141154933369,1.3898476256517414,1.0003285821492993,0.012151713182847954,0.03320045045749905,MGI:MGI:3801749,Gm16104,102634174
ENSMUSG00000034818,72.15733258192748,-0.7052617917656111,0.29904711016379515,0.007294530192526979,0.021211206459457243,MGI:MGI:2442333,Celf5,319586
ENSMUSG00000020238,3332.66130400855,0.12975482921580833,0.06495183828890203,0.04529911455490844,0.10304182729586499,MGI:MGI:1926081,Ncln,103425
ENSMUSG00000044199,5385.931925350478,0.6157536665749094,0.0628413720803031,1.8876890391191988e-22,3.35675415993423e-21,MGI:MGI:1333809,S1pr4,13611
ENSMUSG00000034792,1770.1824716065391,0.2624586717279042,0.07454267083147718,3.8350807710830446e-4,0.0014916582736300946,MGI:MGI:95770,Gna15,14676
ENSMUSG00000082828,2.182893778745588,0.10385644832748644,0.575617420165161,0.6027178748024274,0.7559129316901695,NA,NA,NA
ENSMUSG00000034781,1095.425229469053,0.43780920583393573,0.08413378911646219,1.4325051245917417e-7,9.196043259944126e-7,MGI:MGI:95766,Gna11,14672
ENSMUSG00000054452,12622.136766952606,0.0665522377921649,0.059452224902715164,0.2755996655312671,0.43994128376530856,MGI:MGI:95806,Tle5,14797
ENSMUSG00000034771,35.29422897012307,0.9422110505619751,0.45424668947391955,0.008128302701881382,0.02330691874521349,MGI:MGI:104635,Tle2,21886
ENSMUSG00000034758,6.675636945223519,0.04830936908074898,0.5094810612220075,0.861713412017698,0.9247770630545864,MGI:MGI:2149593,Tle6,114606
ENSMUSG00000074862,209.35475681352966,0.11390416790925167,0.16949087938932475,0.48398895235258804,0.6557114577608921,MGI:MGI:2670983,BC025920,268319
ENSMUSG00000097718,0.18542163054709163,0.020647077526372078,0.6012959202506367,0.8018578952338239,NA,NA,NA,NA
